No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date,season
21070,2015,7,26,21,73.0,101.0,2.0,38.0,1200.0,145.0,29.0,1000.1,22.2,0.0,NW,0.1,Guanyuan,2015-07-26,Summer
21071,2015,7,26,22,82.0,100.0,2.0,38.0,1200.0,125.0,28.2,1000.4,23.1,0.0,ESE,0.8,Guanyuan,2015-07-26,Summer
21072,2015,7,26,23,79.0,108.0,2.0,37.0,1100.0,120.0,27.9,1000.4,23.1,0.0,E,1.2,Guanyuan,2015-07-26,Summer
21073,2015,7,27,0,94.0,109.0,2.0,52.0,1200.0,81.0,27.7,1000.4,22.6,0.0,ENE,1.4,Guanyuan,2015-07-27,Summer
21074,2015,7,27,1,84.0,130.0,2.0,98.0,1400.0,14.0,27.4,1000.1,21.4,0.0,ENE,1.2,Guanyuan,2015-07-27,Summer
21075,2015,7,27,2,91.0,151.0,15.0,101.0,1300.0,2.0,26.8,1000.1,21.8,0.0,ENE,1.4,Guanyuan,2015-07-27,Summer
21076,2015,7,27,3,97.0,136.0,2.0,59.0,1100.0,32.0,26.8,1000.2,20.2,0.0,S,1.6,Guanyuan,2015-07-27,Summer
21077,2015,7,27,4,77.0,77.0,2.0,21.0,800.0,119.0,25.7,1000.3,20.3,0.0,SSE,1.3,Guanyuan,2015-07-27,Summer
21078,2015,7,27,5,64.0,64.0,2.0,15.0,700.0,122.0,24.6,1000.8,20.9,0.0,SE,1.4,Guanyuan,2015-07-27,Summer
21079,2015,7,27,6,62.0,62.0,2.0,25.0,800.0,101.0,24.3,1001.2,21.2,0.0,ESE,0.8,Guanyuan,2015-07-27,Summer
21080,2015,7,27,7,47.0,49.0,2.0,37.0,900.0,81.0,25.2,1001.4,21.7,0.0,E,1.5,Guanyuan,2015-07-27,Summer
21081,2015,7,27,8,47.0,52.0,3.0,35.0,1000.0,93.0,26.2,1001.8,21.2,0.0,E,1.7,Guanyuan,2015-07-27,Summer
21082,2015,7,27,9,81.0,104.0,2.0,34.0,1200.0,92.0,27.9,1001.7,21.9,0.0,E,1.0,Guanyuan,2015-07-27,Summer
21085,2015,7,27,12,87.0,105.0,2.0,46.0,1200.0,169.0,30.8,1000.6,22.4,0.0,E,2.2,Guanyuan,2015-07-27,Summer
21086,2015,7,27,13,83.0,103.0,2.0,40.0,1100.0,214.0,31.7,1000.0,22.7,0.0,SE,2.2,Guanyuan,2015-07-27,Summer
21087,2015,7,27,14,95.0,121.0,2.0,24.0,1000.0,268.0,32.5,999.3,24.3,0.0,ESE,2.5,Guanyuan,2015-07-27,Summer
21088,2015,7,27,15,98.0,115.0,2.0,20.0,1000.0,228.0,33.0,998.2,24.5,0.0,S,2.4,Guanyuan,2015-07-27,Summer
21089,2015,7,27,16,94.0,107.0,2.0,17.0,900.0,192.0,33.0,997.7,23.3,0.0,SSW,3.0,Guanyuan,2015-07-27,Summer
21090,2015,7,27,17,89.0,108.0,2.0,18.0,900.0,191.0,33.3,997.5,23.0,0.0,SW,3.0,Guanyuan,2015-07-27,Summer
21091,2015,7,27,18,106.0,150.0,2.0,21.0,1000.0,187.0,32.7,997.0,24.5,0.0,S,2.2,Guanyuan,2015-07-27,Summer
21092,2015,7,27,19,121.0,169.0,2.0,22.0,1000.0,179.0,32.3,997.8,25.1,0.0,SSW,2.6,Guanyuan,2015-07-27,Summer
21093,2015,7,27,20,120.0,139.0,2.0,27.0,1000.0,162.0,31.9,997.9,25.7,0.0,SSW,2.5,Guanyuan,2015-07-27,Summer
21094,2015,7,27,21,39.0,39.0,2.0,8.0,800.0,148.0,22.9,1000.1,22.2,33.1,W,2.9,Guanyuan,2015-07-27,Summer
21095,2015,7,27,22,40.0,40.0,2.0,21.0,800.0,128.0,23.9,1001.5,22.7,2.3,ESE,1.2,Guanyuan,2015-07-27,Summer
21096,2015,7,27,23,35.0,35.0,2.0,23.0,700.0,138.0,24.2,1001.3,22.5,2.0,NW,1.7,Guanyuan,2015-07-27,Summer
21097,2015,7,28,0,33.0,33.0,2.0,28.0,700.0,127.0,23.7,1000.8,22.9,1.6,NE,1.1,Guanyuan,2015-07-28,Summer
21098,2015,7,28,1,28.0,28.0,2.0,32.0,800.0,110.0,23.8,1000.7,23.1,0.6,E,1.1,Guanyuan,2015-07-28,Summer
21099,2015,7,28,2,47.0,47.0,2.0,32.0,800.0,100.0,23.7,1000.0,23.2,0.1,NNE,1.2,Guanyuan,2015-07-28,Summer
21100,2015,7,28,3,55.0,55.0,2.0,30.0,800.0,86.0,23.4,999.8,23.1,0.0,NNE,1.5,Guanyuan,2015-07-28,Summer
21101,2015,7,28,4,63.0,63.0,2.0,30.0,800.0,75.0,23.3,998.3,22.8,0.2,E,0.9,Guanyuan,2015-07-28,Summer
21102,2015,7,28,5,78.0,78.0,2.0,30.0,900.0,63.0,23.4,998.9,23.1,0.3,NE,1.1,Guanyuan,2015-07-28,Summer
21103,2015,7,28,6,62.0,62.0,2.0,24.0,900.0,78.0,23.4,999.7,22.6,0.0,SW,0.5,Guanyuan,2015-07-28,Summer
21104,2015,7,28,7,59.0,59.0,2.0,31.0,900.0,66.0,23.8,999.7,22.9,0.0,SSW,0.3,Guanyuan,2015-07-28,Summer
21105,2015,7,28,8,52.0,52.0,2.0,31.0,1000.0,77.0,24.2,999.3,23.2,0.4,E,0.5,Guanyuan,2015-07-28,Summer
21106,2015,7,28,9,47.0,47.0,2.0,42.0,1200.0,60.0,25.0,999.9,23.8,0.0,NE,1.5,Guanyuan,2015-07-28,Summer
21107,2015,7,28,10,59.0,59.0,2.0,57.0,1300.0,39.0,24.6,1000.9,23.0,0.0,NE,1.3,Guanyuan,2015-07-28,Summer
21108,2015,7,28,11,57.0,57.0,2.0,37.0,1100.0,76.0,25.6,1000.4,22.9,0.0,E,0.7,Guanyuan,2015-07-28,Summer
21109,2015,7,28,12,56.0,56.0,2.0,34.0,1100.0,103.0,28.2,999.5,22.4,0.0,SE,0.8,Guanyuan,2015-07-28,Summer
21110,2015,7,28,13,48.0,48.0,2.0,29.0,1000.0,132.0,28.7,998.3,22.0,0.0,E,0.9,Guanyuan,2015-07-28,Summer
21111,2015,7,28,14,38.0,38.0,2.0,29.0,900.0,147.0,29.2,998.3,21.7,0.0,NE,1.7,Guanyuan,2015-07-28,Summer
21112,2015,7,28,15,48.0,48.0,2.0,32.0,1000.0,168.0,30.4,997.7,21.8,0.0,NE,1.3,Guanyuan,2015-07-28,Summer
21113,2015,7,28,16,57.0,57.0,2.0,32.0,1000.0,202.0,30.6,997.1,21.9,0.0,E,1.5,Guanyuan,2015-07-28,Summer
21114,2015,7,28,17,59.0,59.0,2.0,33.0,1000.0,233.0,30.9,996.6,22.0,0.0,NE,1.1,Guanyuan,2015-07-28,Summer
21115,2015,7,28,18,66.0,74.0,2.0,30.0,900.0,263.0,30.6,996.6,22.8,0.0,E,1.7,Guanyuan,2015-07-28,Summer
21116,2015,7,28,19,79.0,84.0,2.0,30.0,900.0,251.0,29.7,996.9,22.2,0.0,SE,1.6,Guanyuan,2015-07-28,Summer
21117,2015,7,28,20,69.0,69.0,2.0,28.0,900.0,182.0,28.9,997.5,22.9,0.0,SE,1.3,Guanyuan,2015-07-28,Summer
21118,2015,7,28,21,70.0,90.0,2.0,28.0,900.0,138.0,27.2,998.3,23.2,0.0,ESE,0.7,Guanyuan,2015-07-28,Summer
21119,2015,7,28,22,87.0,98.0,2.0,28.0,1000.0,131.0,26.3,998.3,24.0,0.0,E,0.7,Guanyuan,2015-07-28,Summer
21120,2015,7,28,23,98.0,104.0,2.0,31.0,1100.0,110.0,25.9,999.2,23.9,0.0,N,0.8,Guanyuan,2015-07-28,Summer
21121,2015,7,29,0,88.0,89.0,2.0,69.0,1100.0,62.0,26.7,999.0,23.8,0.0,NNW,1.2,Guanyuan,2015-07-29,Summer
21122,2015,7,29,1,86.0,86.0,2.0,41.0,1000.0,64.0,26.0,997.3,23.7,0.0,SSE,0.6,Guanyuan,2015-07-29,Summer
21123,2015,7,29,2,85.0,86.0,15.0,40.0,1000.0,49.0,26.8,996.5,23.9,0.0,W,1.9,Guanyuan,2015-07-29,Summer
21124,2015,7,29,3,100.0,100.0,2.0,36.0,900.0,62.0,26.9,996.9,23.4,0.0,NW,0.9,Guanyuan,2015-07-29,Summer
21125,2015,7,29,4,90.0,90.0,2.0,27.0,800.0,76.0,26.4,996.3,23.9,0.0,WNW,3.1,Guanyuan,2015-07-29,Summer
21126,2015,7,29,5,28.0,28.0,2.0,23.0,600.0,77.0,25.4,996.6,23.1,0.0,ENE,0.9,Guanyuan,2015-07-29,Summer
21127,2015,7,29,6,49.0,49.0,2.0,36.0,800.0,49.0,25.2,997.1,23.3,0.0,NNE,1.1,Guanyuan,2015-07-29,Summer
21128,2015,7,29,7,62.0,75.0,2.0,55.0,1100.0,18.0,26.0,996.4,23.3,0.0,ENE,2.1,Guanyuan,2015-07-29,Summer
21129,2015,7,29,8,55.0,65.0,2.0,50.0,1000.0,30.0,27.2,997.2,23.7,0.0,NE,1.8,Guanyuan,2015-07-29,Summer
21130,2015,7,29,9,81.0,119.0,2.0,42.0,1000.0,66.0,28.5,998.1,23.9,0.0,E,1.0,Guanyuan,2015-07-29,Summer
21134,2015,7,29,13,91.0,91.0,2.0,18.0,1000.0,234.0,31.9,997.0,24.0,0.0,SSW,2.0,Guanyuan,2015-07-29,Summer
21135,2015,7,29,14,101.0,112.0,2.0,24.0,1100.0,245.0,31.7,997.1,23.8,0.0,S,1.4,Guanyuan,2015-07-29,Summer
21136,2015,7,29,15,134.0,134.0,2.0,30.0,1200.0,248.0,31.4,997.2,23.5,0.0,WNW,1.0,Guanyuan,2015-07-29,Summer
21137,2015,7,29,16,133.0,133.0,2.0,30.0,1200.0,266.0,31.6,996.1,23.7,0.0,E,1.1,Guanyuan,2015-07-29,Summer
21138,2015,7,29,17,130.0,130.0,2.0,35.0,1300.0,244.0,31.4,995.6,24.3,0.0,SW,1.3,Guanyuan,2015-07-29,Summer
21139,2015,7,29,18,141.0,141.0,2.0,40.0,1300.0,207.0,31.5,995.8,23.9,0.0,WSW,2.1,Guanyuan,2015-07-29,Summer
21140,2015,7,29,19,130.0,130.0,2.0,31.0,1300.0,195.0,30.9,995.8,24.8,0.0,ENE,0.6,Guanyuan,2015-07-29,Summer
21141,2015,7,29,20,134.0,136.0,2.0,34.0,1300.0,193.0,30.6,996.3,24.5,0.0,N,1.2,Guanyuan,2015-07-29,Summer
21142,2015,7,29,21,115.0,115.0,2.0,49.0,1200.0,124.0,28.9,996.9,25.3,0.0,NW,0.8,Guanyuan,2015-07-29,Summer
21143,2015,7,29,22,99.0,99.0,2.0,58.0,1300.0,93.0,29.5,997.1,25.3,0.0,SE,0.4,Guanyuan,2015-07-29,Summer
21144,2015,7,29,23,91.0,105.0,2.0,65.0,1400.0,62.0,28.2,997.9,20.7,0.0,S,2.0,Guanyuan,2015-07-29,Summer
21145,2015,7,30,0,44.0,44.0,2.0,15.0,800.0,125.0,24.8,998.4,22.1,6.9,WSW,2.7,Guanyuan,2015-07-30,Summer
21146,2015,7,30,1,21.0,21.0,2.0,5.0,600.0,132.0,24.2,997.4,22.8,0.1,SSE,1.4,Guanyuan,2015-07-30,Summer
21147,2015,7,30,2,18.0,18.0,2.0,15.0,700.0,104.0,24.2,996.4,21.9,0.0,WNW,1.5,Guanyuan,2015-07-30,Summer
21148,2015,7,30,3,26.0,26.0,2.0,21.0,700.0,87.0,23.7,997.4,21.8,0.0,ENE,2.2,Guanyuan,2015-07-30,Summer
21149,2015,7,30,4,24.0,24.0,2.0,15.0,700.0,97.0,23.8,998.2,22.2,0.0,ESE,3.2,Guanyuan,2015-07-30,Summer
21150,2015,7,30,5,34.0,42.0,2.0,18.0,700.0,83.0,23.6,998.8,21.9,0.0,SSE,1.0,Guanyuan,2015-07-30,Summer
21151,2015,7,30,6,47.0,47.0,2.0,16.0,800.0,79.0,23.4,999.3,21.8,0.0,SW,0.4,Guanyuan,2015-07-30,Summer
21152,2015,7,30,7,46.0,46.0,2.0,25.0,800.0,72.0,24.3,1000.2,22.4,0.0,NE,1.2,Guanyuan,2015-07-30,Summer
21153,2015,7,30,8,41.0,41.0,2.0,23.0,900.0,85.0,25.0,1000.4,22.1,0.0,ENE,2.4,Guanyuan,2015-07-30,Summer
21154,2015,7,30,9,44.0,51.0,2.0,25.0,1000.0,85.0,25.3,1000.6,21.8,0.0,ESE,3.2,Guanyuan,2015-07-30,Summer
21155,2015,7,30,10,63.0,68.0,2.0,30.0,1100.0,73.0,26.3,1001.1,21.5,0.0,ESE,2.0,Guanyuan,2015-07-30,Summer
21156,2015,7,30,11,89.0,89.0,2.0,25.0,1500.0,75.0,26.5,1000.7,21.7,0.0,E,1.7,Guanyuan,2015-07-30,Summer
21157,2015,7,30,12,104.0,104.0,2.0,31.0,1800.0,69.0,25.5,1001.1,22.8,0.9,ENE,1.0,Guanyuan,2015-07-30,Summer
21158,2015,7,30,13,94.0,94.0,2.0,27.0,1800.0,87.0,26.3,1000.1,23.0,0.1,ESE,2.4,Guanyuan,2015-07-30,Summer
21159,2015,7,30,14,108.0,108.0,2.0,32.0,1700.0,92.0,27.1,1000.4,23.6,0.5,ENE,1.9,Guanyuan,2015-07-30,Summer
21160,2015,7,30,15,101.0,101.0,2.0,39.0,1700.0,85.0,26.5,1000.3,23.0,0.0,N,1.2,Guanyuan,2015-07-30,Summer
21161,2015,7,30,16,95.0,95.0,2.0,31.0,1500.0,95.0,24.8,1000.1,23.8,5.9,ENE,1.7,Guanyuan,2015-07-30,Summer
21162,2015,7,30,17,97.0,97.0,2.0,45.0,1600.0,71.0,23.1,1000.4,22.3,4.7,E,3.6,Guanyuan,2015-07-30,Summer
21163,2015,7,30,18,80.0,80.0,2.0,32.0,1400.0,101.0,21.9,1000.9,20.7,0.0,E,3.2,Guanyuan,2015-07-30,Summer
21164,2015,7,30,19,29.0,29.0,2.0,21.0,800.0,116.0,22.0,1000.7,20.3,0.1,ENE,1.5,Guanyuan,2015-07-30,Summer
21165,2015,7,30,20,22.0,22.0,2.0,35.0,800.0,101.0,22.3,1002.0,20.6,0.0,E,1.1,Guanyuan,2015-07-30,Summer
21166,2015,7,30,21,19.0,19.0,2.0,33.0,800.0,91.0,22.3,1002.2,20.4,0.0,ENE,1.2,Guanyuan,2015-07-30,Summer
21167,2015,7,30,22,23.0,23.0,2.0,31.0,700.0,87.0,23.0,1002.5,20.0,0.0,NNE,1.5,Guanyuan,2015-07-30,Summer
21168,2015,7,30,23,26.0,26.0,2.0,36.0,700.0,67.0,22.6,1002.8,20.5,0.0,E,0.6,Guanyuan,2015-07-30,Summer
21169,2015,7,31,0,26.0,26.0,2.0,35.0,800.0,64.0,23.0,1002.5,20.0,0.0,NE,1.5,Guanyuan,2015-07-31,Summer
21170,2015,7,31,1,34.0,34.0,2.0,25.0,800.0,69.0,22.8,1002.5,20.7,0.0,ENE,1.0,Guanyuan,2015-07-31,Summer
21171,2015,7,31,2,23.0,23.0,3.0,28.0,600.0,54.0,22.8,1003.0,20.9,0.0,W,0.8,Guanyuan,2015-07-31,Summer
21172,2015,7,31,3,6.0,12.0,2.0,17.0,600.0,77.0,21.7,1003.8,20.7,7.3,WSW,1.1,Guanyuan,2015-07-31,Summer
21173,2015,7,31,4,21.0,21.0,2.0,16.0,600.0,78.0,21.6,1003.6,20.8,5.2,NW,1.5,Guanyuan,2015-07-31,Summer
21174,2015,7,31,5,20.0,20.0,2.0,21.0,600.0,81.0,21.7,1003.7,20.7,0.6,NNE,0.9,Guanyuan,2015-07-31,Summer
21175,2015,7,31,6,28.0,28.0,2.0,27.0,700.0,62.0,21.8,1003.9,20.4,0.0,N,1.7,Guanyuan,2015-07-31,Summer
21176,2015,7,31,7,22.0,22.0,2.0,41.0,700.0,49.0,22.1,1004.3,20.4,0.0,NNE,1.1,Guanyuan,2015-07-31,Summer
21177,2015,7,31,8,21.0,21.0,2.0,39.0,700.0,53.0,22.4,1004.5,20.7,0.2,N,1.7,Guanyuan,2015-07-31,Summer
21178,2015,7,31,9,39.0,39.0,2.0,43.0,800.0,41.0,23.7,1004.2,20.8,0.0,NNE,1.6,Guanyuan,2015-07-31,Summer
21179,2015,7,31,10,40.0,40.0,3.0,35.0,800.0,76.0,25.5,1004.1,21.0,0.0,NE,2.3,Guanyuan,2015-07-31,Summer
21180,2015,7,31,11,35.0,35.0,3.0,30.0,800.0,101.0,27.5,1004.2,20.3,0.0,NNE,1.1,Guanyuan,2015-07-31,Summer
21181,2015,7,31,12,26.0,26.0,3.0,17.0,700.0,139.0,27.8,1003.8,19.8,0.0,ENE,2.1,Guanyuan,2015-07-31,Summer
21183,2015,7,31,14,20.0,20.0,2.0,19.0,700.0,159.0,29.1,1002.8,20.0,0.0,E,1.8,Guanyuan,2015-07-31,Summer
21184,2015,7,31,15,22.0,22.0,2.0,19.0,700.0,172.0,29.4,1002.6,19.7,0.0,E,2.4,Guanyuan,2015-07-31,Summer
21185,2015,7,31,16,31.0,31.0,2.0,25.0,800.0,176.0,29.3,1002.3,19.9,0.0,ESE,1.7,Guanyuan,2015-07-31,Summer
21186,2015,7,31,17,29.0,42.0,2.0,43.0,800.0,146.0,29.2,1002.4,20.1,0.0,SSW,1.8,Guanyuan,2015-07-31,Summer
21187,2015,7,31,18,34.0,53.0,2.0,53.0,900.0,133.0,28.5,1002.2,20.8,0.0,SSE,1.4,Guanyuan,2015-07-31,Summer
21188,2015,7,31,19,30.0,58.0,2.0,45.0,900.0,136.0,28.1,1002.6,20.6,0.0,SSW,1.1,Guanyuan,2015-07-31,Summer
21189,2015,7,31,20,44.0,55.0,2.0,45.0,900.0,130.0,27.5,1003.0,21.3,0.0,W,1.9,Guanyuan,2015-07-31,Summer
21190,2015,7,31,21,47.0,50.0,2.0,45.0,900.0,120.0,26.8,1003.6,20.9,0.0,WSW,1.5,Guanyuan,2015-07-31,Summer
21191,2015,7,31,22,43.0,52.0,2.0,42.0,1000.0,112.0,26.9,1003.7,21.0,0.0,WNW,0.9,Guanyuan,2015-07-31,Summer
21192,2015,7,31,23,43.0,50.0,2.0,43.0,1100.0,105.0,25.6,1003.4,22.7,0.0,SW,0.2,Guanyuan,2015-07-31,Summer
21193,2015,8,1,0,46.0,52.0,2.0,44.0,1100.0,94.0,25.2,1003.1,22.3,0.0,N,0.3,Guanyuan,2015-08-01,Summer
21194,2015,8,1,1,48.0,53.0,3.0,50.0,1200.0,85.0,24.4,1003.1,22.3,0.0,E,0.7,Guanyuan,2015-08-01,Summer
21195,2015,8,1,2,57.0,57.0,2.0,57.0,1300.0,71.0,24.0,1003.1,22.4,0.0,ENE,0.9,Guanyuan,2015-08-01,Summer
21196,2015,8,1,3,58.0,62.0,2.0,84.0,1300.0,27.0,23.7,1003.0,22.5,0.0,E,1.0,Guanyuan,2015-08-01,Summer
21197,2015,8,1,4,58.0,93.0,2.0,106.0,1400.0,2.0,24.1,1002.8,22.5,0.0,E,0.7,Guanyuan,2015-08-01,Summer
21198,2015,8,1,5,48.0,75.0,2.0,96.0,1300.0,2.0,24.1,1002.9,22.5,0.0,SE,0.4,Guanyuan,2015-08-01,Summer
21199,2015,8,1,6,51.0,81.0,2.0,99.0,1200.0,2.0,24.0,1003.2,22.4,0.0,ESE,0.9,Guanyuan,2015-08-01,Summer
21200,2015,8,1,7,55.0,87.0,3.0,91.0,1200.0,3.0,24.9,1003.2,22.8,0.0,E,1.5,Guanyuan,2015-08-01,Summer
21201,2015,8,1,8,50.0,88.0,3.0,80.0,1300.0,17.0,25.6,1003.4,22.7,0.0,SE,1.3,Guanyuan,2015-08-01,Summer
21202,2015,8,1,9,76.0,106.0,3.0,59.0,1300.0,52.0,26.3,1003.6,22.6,0.0,SSE,1.3,Guanyuan,2015-08-01,Summer
21203,2015,8,1,10,80.0,100.0,4.0,41.0,1400.0,81.0,26.6,1003.6,22.2,0.0,SE,1.6,Guanyuan,2015-08-01,Summer
21204,2015,8,1,11,87.0,87.0,7.0,35.0,1700.0,101.0,26.9,1003.6,21.6,0.0,SSE,1.3,Guanyuan,2015-08-01,Summer
21205,2015,8,1,12,82.0,98.0,3.0,42.0,2200.0,91.0,26.7,1003.6,21.7,0.0,WSW,1.6,Guanyuan,2015-08-01,Summer
21206,2015,8,1,13,83.0,84.0,3.0,43.0,2000.0,85.0,27.0,1003.1,21.5,0.0,WSW,1.6,Guanyuan,2015-08-01,Summer
21207,2015,8,1,14,107.0,107.0,3.0,39.0,2200.0,91.0,27.0,1002.9,21.3,0.0,WSW,1.4,Guanyuan,2015-08-01,Summer
21208,2015,8,1,15,75.0,75.0,2.0,37.0,1700.0,97.0,26.9,1002.3,21.9,0.0,WSW,1.9,Guanyuan,2015-08-01,Summer
21209,2015,8,1,16,46.0,46.0,2.0,23.0,1300.0,130.0,26.3,1001.9,20.6,0.0,WSW,1.6,Guanyuan,2015-08-01,Summer
21210,2015,8,1,17,59.0,59.0,4.0,40.0,1500.0,101.0,26.2,1000.4,21.2,0.0,E,1.3,Guanyuan,2015-08-01,Summer
21211,2015,8,1,18,50.0,61.0,3.0,72.0,1500.0,55.0,25.9,999.8,21.1,0.0,E,1.2,Guanyuan,2015-08-01,Summer
21212,2015,8,1,19,51.0,83.0,2.0,79.0,1500.0,44.0,25.9,1001.4,22.6,0.0,NNE,1.3,Guanyuan,2015-08-01,Summer
21213,2015,8,1,20,61.0,90.0,2.0,60.0,1400.0,57.0,24.7,1001.5,23.1,0.0,ENE,1.4,Guanyuan,2015-08-01,Summer
21214,2015,8,1,21,78.0,83.0,2.0,54.0,1600.0,48.0,24.1,1001.6,23.1,0.2,WNW,0.7,Guanyuan,2015-08-01,Summer
21215,2015,8,1,22,83.0,94.0,2.0,63.0,1600.0,31.0,24.0,1001.9,23.1,0.9,NW,1.7,Guanyuan,2015-08-01,Summer
21216,2015,8,1,23,78.0,78.0,2.0,48.0,1500.0,43.0,23.5,1000.5,23.0,11.8,SSE,2.8,Guanyuan,2015-08-01,Summer
21217,2015,8,2,0,80.0,80.0,2.0,56.0,1600.0,25.0,23.8,999.9,22.6,0.0,WSW,1.9,Guanyuan,2015-08-02,Summer
21218,2015,8,2,1,72.0,72.0,2.0,36.0,1200.0,55.0,23.8,999.9,22.8,0.1,W,1.2,Guanyuan,2015-08-02,Summer
21219,2015,8,2,2,81.0,81.0,2.0,24.0,900.0,62.0,23.8,999.4,23.1,0.0,E,0.8,Guanyuan,2015-08-02,Summer
21220,2015,8,2,3,79.0,79.0,2.0,21.0,900.0,70.0,23.4,999.0,22.9,0.1,E,1.3,Guanyuan,2015-08-02,Summer
21221,2015,8,2,4,70.0,70.0,2.0,21.0,900.0,58.0,23.0,999.2,22.7,0.7,E,1.3,Guanyuan,2015-08-02,Summer
21222,2015,8,2,5,70.0,70.0,2.0,2.0,900.0,56.0,23.0,999.8,22.7,0.4,E,0.5,Guanyuan,2015-08-02,Summer
21223,2015,8,2,6,75.0,75.0,2.0,5.0,1300.0,10.0,23.0,999.6,22.7,0.3,ENE,1.3,Guanyuan,2015-08-02,Summer
21224,2015,8,2,7,61.0,61.0,2.0,9.0,1300.0,5.0,23.0,999.5,22.7,0.1,ENE,1.1,Guanyuan,2015-08-02,Summer
21225,2015,8,2,8,44.0,44.0,2.0,10.0,1100.0,10.0,23.3,999.1,23.0,1.1,E,0.9,Guanyuan,2015-08-02,Summer
21226,2015,8,2,9,41.0,41.0,2.0,10.0,1200.0,10.0,23.4,999.7,23.1,0.1,NNW,1.0,Guanyuan,2015-08-02,Summer
21227,2015,8,2,10,47.0,47.0,2.0,15.0,1200.0,15.0,23.9,999.7,23.4,0.0,E,1.2,Guanyuan,2015-08-02,Summer
21228,2015,8,2,11,51.0,51.0,2.0,17.0,1300.0,21.0,24.7,998.9,23.5,0.0,ENE,1.8,Guanyuan,2015-08-02,Summer
21229,2015,8,2,12,64.0,64.0,2.0,8.0,1300.0,49.0,26.5,998.6,23.6,0.0,SE,1.1,Guanyuan,2015-08-02,Summer
21230,2015,8,2,13,76.0,76.0,2.0,7.0,1200.0,90.0,28.2,998.0,24.2,0.0,ESE,1.1,Guanyuan,2015-08-02,Summer
21231,2015,8,2,14,81.0,81.0,2.0,2.0,1100.0,154.0,29.2,997.5,23.4,0.0,SSW,1.1,Guanyuan,2015-08-02,Summer
21232,2015,8,2,15,85.0,85.0,2.0,2.0,1200.0,194.0,30.2,996.7,22.9,0.0,S,1.7,Guanyuan,2015-08-02,Summer
21233,2015,8,2,16,93.0,93.0,2.0,2.0,1300.0,229.0,31.3,995.8,23.4,0.0,SW,1.8,Guanyuan,2015-08-02,Summer
21234,2015,8,2,17,86.0,89.0,2.0,2.0,1300.0,251.0,30.6,996.0,24.0,0.0,SSE,1.4,Guanyuan,2015-08-02,Summer
21235,2015,8,2,18,122.0,122.0,2.0,2.0,1400.0,237.0,29.9,996.1,24.3,0.0,S,1.7,Guanyuan,2015-08-02,Summer
21236,2015,8,2,19,116.0,116.0,2.0,2.0,1400.0,185.0,28.9,996.6,24.2,0.0,SSE,1.2,Guanyuan,2015-08-02,Summer
21237,2015,8,2,20,115.0,115.0,2.0,6.0,1400.0,138.0,28.1,997.5,24.5,0.0,SSE,1.3,Guanyuan,2015-08-02,Summer
21238,2015,8,2,21,110.0,110.0,2.0,3.0,1500.0,106.0,27.2,998.2,25.0,0.0,E,1.7,Guanyuan,2015-08-02,Summer
21239,2015,8,2,22,111.0,111.0,2.0,2.0,1500.0,73.0,26.9,999.1,24.7,0.0,ESE,2.3,Guanyuan,2015-08-02,Summer
21240,2015,8,2,23,87.0,87.0,2.0,2.0,1400.0,72.0,26.6,999.1,24.3,0.0,SE,1.0,Guanyuan,2015-08-02,Summer
21241,2015,8,3,0,81.0,81.0,2.0,7.0,1300.0,48.0,26.0,999.0,24.4,0.0,E,0.6,Guanyuan,2015-08-03,Summer
21242,2015,8,3,1,78.0,78.0,2.0,22.0,1400.0,46.0,25.5,998.8,24.5,0.0,ENE,1.2,Guanyuan,2015-08-03,Summer
21243,2015,8,3,2,88.0,88.0,2.0,24.0,1400.0,41.0,25.2,998.6,24.3,0.0,ENE,0.8,Guanyuan,2015-08-03,Summer
21244,2015,8,3,3,105.0,105.0,2.0,28.0,1400.0,33.0,25.4,997.9,24.4,0.0,ENE,1.0,Guanyuan,2015-08-03,Summer
21245,2015,8,3,4,133.0,133.0,2.0,43.0,1500.0,7.0,25.0,997.8,24.1,0.0,E,0.9,Guanyuan,2015-08-03,Summer
21246,2015,8,3,5,101.0,101.0,2.0,43.0,1800.0,2.0,25.2,997.9,24.2,0.0,E,1.2,Guanyuan,2015-08-03,Summer
21247,2015,8,3,6,131.0,131.0,2.0,35.0,2800.0,5.0,25.1,998.5,24.2,0.0,E,0.8,Guanyuan,2015-08-03,Summer
21248,2015,8,3,7,152.0,152.0,2.0,32.0,3000.0,6.0,25.8,998.4,24.0,0.0,NNE,0.9,Guanyuan,2015-08-03,Summer
21249,2015,8,3,8,154.0,154.0,2.0,26.0,2900.0,9.0,26.1,997.9,24.0,0.0,N,1.6,Guanyuan,2015-08-03,Summer
21250,2015,8,3,9,150.0,150.0,2.0,16.0,2400.0,40.0,26.7,998.3,24.0,0.0,N,1.5,Guanyuan,2015-08-03,Summer
21251,2015,8,3,10,106.0,106.0,2.0,3.0,1500.0,70.0,27.3,998.6,23.5,0.0,E,1.6,Guanyuan,2015-08-03,Summer
21252,2015,8,3,11,100.0,100.0,2.0,8.0,1400.0,88.0,27.6,998.8,22.8,0.0,ENE,1.6,Guanyuan,2015-08-03,Summer
21253,2015,8,3,12,90.0,90.0,2.0,12.0,1300.0,86.0,28.4,998.3,22.6,0.0,ESE,1.0,Guanyuan,2015-08-03,Summer
